BusinessId,RestaurantName,Neighborhood,Address,City,State,Zip,Stars,ReviewCount,AcceptsInsurance,AgesAllowed,Alcohol,Ambience,BYOB,BYOBCorkage,BestNights,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,ByAppointmentOnly,Caters,CoatCheck,Corkage,DietaryRestrictions,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,HairSpecializesIn,HappyHour,HasTV,Music,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsCounterService,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi
m546-3A38pu4hJNlHTkjYg,Red,Downtown,512 Fremont St,Las Vegas,NV,89101.0,2.5,37,Null,2.0,2.0,1.0,Null,Null,3.0,1.0,0.0,1.0,0.0,Null,Null,0.0,Null,Null,1.0,Null,1.0,Null,Null,Null,1.0,1.0,1.0,0.0,Null,0.0,Null,Null,Null,1.0,2,1.0,Null,Null,1.0,1.0,Null
lNL6pXU3qU4RD87_9RQxnQ,Green Valley Grocery #31,Eastside,4620 E Flamingo Rd,Las Vegas,NV,89121.0,2.0,5,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,Null,Null
D2EDuQwOHp1OdGUNsFzKMw,Taco Bell,Southeast,535 East Windmill,Las Vegas,NV,89123.0,3.0,34,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,3.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
0aKsGxx7XP2TMs_fn_9xVw,Sweet Ruby Jane Confections,Southeast,"8975 S Eastern Ave, Ste 3-B",Las Vegas,NV,89123.0,4.0,30,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,1.0,Null
7OkUKJNJkurXKeixq_ASVA,The Saucy Tomato,Eastside,"Paradise Marketplace, 3870 E Flamingo Rd",Las Vegas,NV,89121.0,3.0,23,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,2,0.0,1.0,1.0,Null,1.0,Null
Kbbm6Vd5UdbP10dwjBghRw,In-N-Out Burger,Southwest,3882 Blue Diamond Rd,Las Vegas,NV,89139.0,4.0,279,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,3.0,Null,Null,0.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
gS4ZzhSjdEEFj-lLUbIxWg,The Lair Vapors,Downtown,220 E Charleston Blvd,Las Vegas,NV,89104.0,4.0,25,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,2.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,Null,Null,1.0,2,Null,Null,Null,Null,1.0,Null
JWldS1fDDZzLQkMgBJ4yUA,Laugh Factory,The Strip,3801 S Las Vegas Blvd,Las Vegas,NV,89109.0,3.5,145,Null,Null,2.0,1.0,Null,Null,3.0,0.0,Null,1.0,1.0,Null,Null,0.0,Null,Null,Null,Null,0.0,0.0,Null,Null,0.0,0.0,0.0,1.0,Null,0.0,Null,Null,Null,1.0,2,Null,Null,Null,0.0,1.0,Null
u73Cv9yp_gTGNhBvECSJGA,Sbarro,The Strip,"Monte Carlo, 3770 Las Vegas Blvd S",Las Vegas,NV,89109.0,2.5,38,Null,Null,0.0,0.0,Null,Null,Null,0.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
nR8QNgK8pLX2NbDnxNu1tg,House of Lords at Sahara Hotel and Casino,The Strip,2535 Las Vegas Blvd S,Las Vegas,NV,89109.0,3.5,16,Null,Null,2.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,0.0,1.0,4,1.0,1.0,Null,Null,1.0,Null
_ixV2SWDy7w8jzEAHp85qA,First Food & Bar,The Strip,"The Palazzo, 3327 Las Vegas Blvd S",Las Vegas,NV,89109.0,3.5,355,Null,Null,2.0,1.0,Null,Null,3.0,Null,Null,1.0,1.0,Null,0.0,0.0,Null,Null,Null,Null,0.0,0.0,1.0,Null,1.0,1.0,1.0,1.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,0.0,1.0,0.0
9mnI-lon-5XtsR7p9BRbSg,X Country,The Strip,3475 Las Vegas Blvd,Las Vegas,NV,89109.0,4.5,43,Null,Null,2.0,1.0,Null,Null,2.0,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,Null,0.0,0.0,1.0,2.0,Null,0.0,Null,Null,Null,1.0,2,Null,Null,Null,Null,Null,Null
meVAsBUVvwO0jsMzNof7mw,Fat Daddys Ice Cream Truck,Spring Valley,Null,Las Vegas,NV,89118.0,4.5,9,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,1,Null,Null,1.0,Null,Null,0.0
ZRRozSxz2YnCysLarG2HxA,Angelicious Popcorn,Southeast,"6495 S Pecos Rd, Ste C",Las Vegas,NV,89120.0,4.0,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,Null,Null
p5gYhrjlaeDhbLmsnRSKxg,Dessert Avenue,Chinatown,"5115 Spring Mountain Rd, Ste 234",Las Vegas,NV,89146.0,3.5,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,1.0,Null
xOhrSum1TFNPvpw-MEgtQg,Jack In The Box,Southeast,2389 E Windmill Ln,Las Vegas,NV,89123.0,3.5,9,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
K1WGxpKx1OoI0N1I6LRsyA,Quickee Burgers,Southeast,8846 S Eastern Ave,Las Vegas,NV,89123.0,2.0,16,Null,Null,0.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,0.0,Null,1.0,0.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
y7Js-07RF8d3N_AEtaw2VQ,Heart Attack Grill,Downtown,450 Fremont St,Las Vegas,NV,89101.0,3.0,974,Null,Null,2.0,1.0,Null,Null,Null,0.0,Null,0.0,0.0,Null,0.0,Null,Null,Null,Null,0.0,Null,0.0,2.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,2,0.0,1.0,0.0,Null,1.0,0.0
-mN7z9oY01Mh_-dwTyzpqg,Einstein Bros Bagels,Spring Valley,9540 W Flamingo Rd,Las Vegas,NV,89147.0,3.0,95,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,1.0
k-oXgIdQlBe9rn8rWfRUdw,Famous Philly Steak & Gyro,Null,"240 North Jones Blvd, Ste E",Las Vegas,NV,89107.0,4.5,57,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,1.0,1.0,Null,Null,1.0
7sGcBZwkD4yFLiBLS1WKgA,Presto Cafe,Spring Valley,"4950 S Rainbow Blvd, Ste 130",Las Vegas,NV,89118.0,4.5,262,Null,Null,0.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,2,0.0,0.0,1.0,Null,Null,1.0
SeMgnNW76ob86w0_h62iVQ,Marie Callender's Restaurants & Bakeries,Null,3081 N Rainbow Blvd,Las Vegas,NV,89108.0,3.0,73,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,2,Null,Null,1.0,Null,1.0,Null
KJsGM_gLm597KEJ95PUfsw,Sherwood Forest Cafe,The Strip,"Excalibur Hotel Casino, 3850 Las Vegas Blvd S",Las Vegas,NV,89109.0,2.5,48,Null,Null,2.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,3.0,Null,Null,Null,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,1.0,0.0,Null,1.0,Null
PezBzE1cRaPcm4rq6n50KA,Circle K,Westside,2885 S Decatur Blvd,Las Vegas,NV,89102.0,2.5,3,Null,Null,Null,Null,Null,Null,Null,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
2oJqt8ZDyw0WapZ8Zc268Q,Fajitas House,Westside,1745 S Rainbow Blvd,Las Vegas,NV,89146.0,4.0,5,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,1.0,0.0,Null,1.0,Null,Null,Null,0.0,Null,Null,1.0,0.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,1,1.0,1.0,1.0,Null,1.0,Null
muD5-YKII_qOTRpbRWuOHA,Pt's Pub,Null,"4825 W Flamingo Ave, Ste 3",Las Vegas,NV,89103.0,3.5,26,Null,Null,2.0,1.0,Null,Null,1.0,0.0,Null,1.0,0.0,Null,0.0,0.0,Null,Null,Null,Null,0.0,0.0,0.0,Null,1.0,1.0,1.0,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
9ae7asMUB-Fty3tw6m18qQ,Pho Da Nang Vietnamese Kitchen,Null,3700 W Flamingo Rd,Las Vegas,NV,89103.0,3.0,103,Null,Null,1.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,2.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,0.0,1.0,Null,0.0,1.0
pLFvCV9SsI8ZbWM_4tVtMg,Tasty Island Jamaican Restaurant,Null,6820 W Flamingo Rd,Las Vegas,NV,89103.0,3.0,136,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,2,0.0,1.0,1.0,Null,1.0,0.0
8SWZLawwzqwzbXpGQS7gBw,Della's Kitchen,The Strip,"Delano Las Vegas, 3940 Las Vegas Blvd South",Las Vegas,NV,89119.0,3.5,370,Null,Null,2.0,1.0,Null,Null,Null,0.0,Null,1.0,2.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,3.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,0.0,Null,1.0,1.0
tcclqqE4T8XbgS-02vsl6A,Las Vegas Mela - Indian Food and Cultural Festival,Downtown,500 S Grand Central Pkwy,Las Vegas,NV,89106.0,4.0,8,Null,Null,Null,0.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,Null,Null,1.0,0.0,Null,0.0,1.0,2,0.0,0.0,1.0,Null,1.0,0.0
UQTKPKEzm6513DknF7Scqg,Big Paul's BBQ,Eastside,"3025 E Desert Inn, Ste 1",Las Vegas,NV,89122.0,3.5,55,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,2,0.0,0.0,1.0,Null,Null,0.0
u2wqrS4WenKSsuFsrLBGAA,Franklin,The Strip,"Delano Las Vegas, 3940 Las Vegas Blvd",Las Vegas,NV,89119.0,4.0,27,Null,Null,2.0,5.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,Null,1.0,Null,Null,Null,Null,0.0,Null,Null,Null,0.0,1.0,0.0,Null,Null,0.0,Null,Null,Null,1.0,2,1.0,Null,Null,Null,Null,1.0
hG3X1MUXTDwjt-fbij-h3A,Jamba Juice,University,"4550 S Maryland Pkwy, Ste 119",Las Vegas,NV,89154.0,2.0,22,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,1.0,Null,Null,1.0
u84xKtVRDLuh_P_zXWkzLQ,Del Taco,Downtown,1801 W Charleston Blvd,Las Vegas,NV,89102.0,3.0,38,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,0.0,Null,0.0,Null,1.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
VZQ7R-LYP8Ja9k_-ODnJpw,Z India,Westside,1116 S Rainbow Blvd,Las Vegas,NV,89146.0,4.0,9,Null,Null,0.0,0.0,Null,Null,Null,1.0,0.0,1.0,2.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,1.0,1.0
_paJE9yQfSvo25BKBQrKZA,El Pollo Loco,Southeast,440 E Silverado Ranch Blvd,Las Vegas,NV,89123.0,3.0,75,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
Q9afRyJmxSc1Ky8H0NEmRg,Oroweat Bakery Outlet,Null,"655 W Craig Rd, Ste 104",Las Vegas,NV,89032.0,3.5,6,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,1,Null,Null,0.0,Null,Null,Null
KpJ651uRlKORbZCvs6x6qQ,Nikki Beach,The Strip,3801 Las Vegas Blvd S,Las Vegas,NV,89109.0,3.5,34,Null,2.0,2.0,1.0,Null,Null,3.0,Null,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,1.0,0.0,0.0,Null,1.0,1.0,2.0,2.0,Null,1.0,1.0,Null,0.0,1.0,3,1.0,1.0,0.0,1.0,1.0,2.0
-JfncbVURtvuzBbof40o1w,The Cafe at Monte Carlo,The Strip,"Monte Carlo Hotel and Casino, 3770 Las Vegas Blvd S",Las Vegas,NV,89109.0,2.5,140,Null,Null,2.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,1.0
m8vYdMqANt1fKA0N9zKrkQ,Souper Salad,Null,2051 N Rainbow Blvd,Las Vegas,NV,89108.0,2.5,13,Null,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,Null
56Ll9rqG2WxXj4X2pmlkHQ,Sweet Tomatoes,Null,2080 N Rainbow Blvd,Las Vegas,NV,89108.0,3.5,254,Null,Null,0.0,1.0,Null,0.0,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,0.0,1.0,Null,1.0,0.0
MDSQf7tnGLjeOcujX5DjHA,Island Style B.B.Q.,Spring Valley,"3555 S Durango Dr, Ste B101",Las Vegas,NV,89147.0,2.5,6,Null,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,1,Null,Null,1.0,Null,1.0,Null
llPgXTDX8NAEbh80-wGzYQ,Dunkin' Donuts,Null,5111 Boulder Hwy,Las Vegas,NV,89122.0,2.5,27,Null,Null,Null,Null,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,1,Null,Null,1.0,Null,1.0,0.0
azciebW9VvZoPDz7rdo3TA,Chicago Hot Dogs & Subs,The Strip,2000 S Las Vegas Blvd,Las Vegas,NV,89104.0,2.0,16,Null,Null,Null,0.0,Null,Null,Null,0.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,0.0,1.0,1,0.0,Null,1.0,Null,Null,0.0
0ueq5zB3NqLbh93KYYNIHQ,Thai Grill,Null,1901 N Decatur Blvd,Las Vegas,NV,89108.0,4.0,78,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,Null,1.0,0.0
Ho90V3P89bUtKpr93y-15g,Go Vegan Cafe,Spring Valley,"5875 S Rainbow Blvd, Ste 104",Las Vegas,NV,89118.0,4.0,266,Null,Null,0.0,1.0,Null,Null,Null,0.0,0.0,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,5.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,0.0,1.0,Null,1.0,1.0
7gIK3en6jVyiColBvlHNPA,Noble Roman's Take-n-Bake Pizza,Spring Valley,4190 S Rainbow Blvd,Las Vegas,NV,89103.0,3.0,4,Null,Null,0.0,0.0,Null,Null,Null,0.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,0.0,0.0
kUntNQ5P9IrRzEoHdRxV-w,Mark Rich's New York Pizza & Pasta,Centennial,7930 W Tropical Pkwy,Las Vegas,NV,89149.0,3.0,99,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,1.0,1.0,2,0.0,1.0,1.0,Null,1.0,0.0
_wGWVAeS96NRhKIn4ISe8w,Foothill Express,Null,714 N Rainbow Blvd,Las Vegas,NV,89107.0,4.0,11,Null,Null,2.0,0.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,Null,Null,0.0,1.0,0.0,1.0,Null,0.0,Null,Null,Null,1.0,2,0.0,Null,Null,1.0,Null,Null
NSifXpsCRvnsBRqrHF9CJA,Lucky Bar,South Summerlin,11011 W Charleston Blvd,Las Vegas,NV,89135.0,3.0,43,Null,Null,2.0,1.0,Null,Null,2.0,0.0,Null,1.0,2.0,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,Null,Null,1.0,1.0,2.0,2.0,Null,0.0,Null,Null,Null,1.0,2,0.0,Null,Null,1.0,1.0,1.0
6u_6RV0qDaTQyYqZTzl3XA,Wingstop,Sunrise,400 N Nellis Blvd,Las Vegas,NV,89110.0,3.5,87,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
bqDFZDfDPdCut0CbybDUrA,Fresco Italiano,Eastside,3000 Paradise Rd,Las Vegas,NV,89109.0,3.5,149,Null,Null,2.0,1.0,Null,Null,Null,1.0,0.0,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,1.0
SZEFE5hL7aN5nM-A44iPwQ,Prime,The Strip,3600 S Las Vegas Blvd,Las Vegas,NV,89109.0,4.0,843,Null,Null,2.0,3.0,0.0,0.0,3.0,0.0,Null,1.0,1.0,Null,0.0,1.0,Null,Null,Null,Null,0.0,0.0,1.0,Null,0.0,0.0,1.0,1.0,Null,1.0,1.0,Null,0.0,1.0,4,1.0,1.0,0.0,0.0,1.0,1.0
pHA8wyVcrkhI4wQ3mt6NHw,Which Wich Superior Sandwiches,Null,"2192 N Rainbow Blvd, Ste 100",Las Vegas,NV,89108.0,3.5,209,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,0.0,Null,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
0dr1FgqQSEMbaTu9SDqiIg,China A Go Go,Null,"2101 N Rainbow Blvd, Ste 101",Las Vegas,NV,89108.0,4.0,204,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,1.0,1.0,Null,Null,0.0
T6VKCBhHojQkCWp_IYO24w,McDonald's,Spring Valley,9415 W Tropicana,Las Vegas,NV,89147.0,2.0,40,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,3.0,Null,Null,1.0,Null,Null,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,1.0
deL9fV4Jw3XhS0WqGRKgiA,Chicago Brewing Company,Downtown,202 Fremont St,Las Vegas,NV,89101.0,4.0,232,Null,Null,2.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,0.0,3.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,1.0,1.0,Null,1.0,0.0
wcE1oKRQyi__19LH5WOszA,Del Taco,Eastside,3244 E Desert Inn Rd,Las Vegas,NV,89121.0,2.5,27,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,0.0,Null,Null,Null,1.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
ujfIrNpNM9D020nPL4znRQ,Del Taco,Null,2450 N Rancho Dr,Las Vegas,NV,89130.0,1.5,21,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,Null,Null,1.0,0.0,Null,0.0,0.0,1,0.0,Null,1.0,Null,Null,Null
750iLCqKvDnIWzRSRSUlrg,Bob's East Side Deli,Southeast,2900 E Patrick Ln,Las Vegas,NV,89120.0,4.0,95,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,3.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
9DoLCvy4qGglN9dE5lmb5Q,The Filament,Downtown,200 Fremont St,Las Vegas,NV,89101.0,3.0,10,Null,Null,2.0,0.0,Null,Null,3.0,0.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,Null,0.0,1.0,0.0,3.0,Null,0.0,Null,Null,Null,1.0,1,0.0,Null,Null,1.0,Null,Null
LwqeN3cXn2_CikCbg3UURQ,Cherry Boom Boom,The Strip,3801 S Las Vegas Blvd,Las Vegas,NV,89109.0,4.5,8,Null,Null,Null,0.0,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,Null,1.0,2,Null,Null,Null,Null,Null,Null
DGDBFpZk-NIvah4M7MtDDg,Pizzeria Fracesco's,The Strip,3300 S Las Vegas Blvd,Las Vegas,NV,89109.0,3.5,6,Null,Null,Null,0.0,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,0.0,Null,0.0,0.0,1,0.0,Null,1.0,Null,Null,Null
iPjg6Id5JRu_3AkEgbNRtA,Ling Ling Club at Hakkasan,The Strip,3799 S Las Vegas Blvd,Las Vegas,NV,89109.0,3.5,11,Null,2.0,2.0,1.0,Null,Null,3.0,0.0,Null,1.0,0.0,Null,Null,1.0,Null,Null,Null,Null,1.0,Null,Null,Null,0.0,0.0,1.0,3.0,Null,0.0,Null,Null,Null,1.0,4,Null,Null,Null,1.0,Null,Null
csolOpend_4LDv5rNTVuoA,Noosh Bakery,Null,"6370 W Flamingo Rd, Ste 29",Las Vegas,NV,89103.0,4.5,11,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,0.0,Null,0.0,Null,Null,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
A8IouaHOlMHoVIRuAKbKzA,Wine Cellar & Tasting Room,Null,3700 W Flamingo Rd,Las Vegas,NV,89103.0,4.0,69,Null,Null,1.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,Null,Null,0.0,0.0,0.0,1.0,Null,0.0,Null,Null,Null,1.0,3,1.0,Null,Null,0.0,1.0,Null
