business_id,zip_code,violations,current_demerits,inspection_demerits,inspection_grade,current_score,inspection_score,rating,review_count,accepts_insurance,ages_allowed,alcohol,ambience,byob,byob_corkage,best_nights,bike_parking,business_accepts_bitcoin,business_accepts_creditcards,business_parking,byappointmentonly,caters,coat_check,corkage,dietary_restrictions,dogs_allowed,drive_thru,good_for_dancing,good_for_kids,good_for_meal,hair_specializes_in,happy_hour,has_tv,music,noise_level,open_24_hours,outdoor_seating,restaurants_attire,restaurants_counter_service,restaurants_delivery,restaurants_good_for_groups,restaurants_price_range2,restaurants_reservations,restaurants_table_service,restaurants_takeout,smoking,wheelchair_accessible,wifi,accepts_apple_pay,accepts_google_pay,gender_neutral_restrooms,good_for,good_for_working,has_gluten_free_options,has_pool_table,liked_by_vegans,liked_by_vegetarians,offers_military_discount,waiter_service
QteBKpZTRa2dJ3u7MLiXww,89104,93,135,256,B,95.0,88.88888889,4.0,262,-1,-1,0,1,0,0,-1,1,-1,1,2,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
5gv6AqHXfi3gJV4fb432Vw,89103,74,68,135,B,93.33333333,89.16666667,3.5,127,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,-1,0,0,-1,1,2,-1,-1,-1,-1,-1,-1,0
5TY-YMiAXgBjmP_y4AiXhg,89130,45,153,103,A,95.0,93.125,3.5,17,-1,-1,0,0,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,3,-1,-1,0,-1,2,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1
217u7Wad7y90x4el26-TIw,89130,45,153,103,A,95.0,93.125,4.0,84,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,-1,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1
6hsXF2bRmrstSmwuHwI-kw,89115,46,133,108,A,95.0,92.33333333,4.5,114,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1
vRFYqRz5F41ici5IOO2_pg,89113,35,0,79,A,95.0,93.0,4.5,21,-1,-1,0,0,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,0,-1,0,0,-1,0,0,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
TSNvD7vyrknurZ8H05iyVQ,89119,7,8,51,B,95.0,87.5,2.5,14,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,-1,0,0,-1,0,0,2,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
k1l25o628GYC9BrnRzv1Tw,89119,7,8,51,B,95.0,87.5,3.5,40,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,-1,1,1,1,0,0,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
Ub8goFppwZkOGTpfoWF4JA,89119,7,8,51,B,95.0,87.5,4.0,29,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
c2l80imPWR8V6gIEM02XPg,89103,67,128,175,B,95.0,88.125,3.0,61,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,1,0,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
BUoV8s0j22KD_PzLm8BlkA,89119,43,73,116,A,95.0,91.36363636,4.5,3,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,1,-1,-1,0,-1,-1,-1,1,-1,1,-1,1,-1,-1,0,0,-1,0,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
LA9KIu-g3VaoFQsYHL2yRA,89110,56,33,130,C,95.0,79.54545455,3.5,11,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
hIUKufhwR6Ifn7bi0-phLA,89113,67,47,143,A,95.0,91.42857143,4.5,1146,-1,-1,0,1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,-1,1,-1,-1,1,3,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,1,0,0,1,3,1,-1,-1,1,1,-1,-1
bG-JFEQjr0pAcgdz7eHkZw,89128,16,24,36,A,95.0,95.0,4.5,99,-1,-1,0,-1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,-1,0,1,1,0,-1,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1
ROZCc1XMuAJpyhvTxotQ6w,89104,90,62,170,B,95.0,87.89473684,2.5,40,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,0,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dFmaYj3_cZpmEaL4WSOkPg,89107,85,5,195,B,95.0,83.88888889,3.0,88,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,4,-1,-1,0,-1,0,-1,0,0,-1,1,1,2,0,1,1,-1,-1,0,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
UANNbspNsQEFUay5nALZYw,89120,47,107,99,B,95.0,85.41666667,3.0,54,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,3,-1,-1,-1,-1,-1,-1,-1
eRjcli4nDHRwhByViUz9Ow,89129,72,57,166,A,95.0,92.5,3.0,141,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,1,1,2,0,1,1,-1,-1,1,0,-1,-1,2,-1,-1,-1,-1,1,-1,1
R7LyTeiOHLyTNkA8HssBRQ,89102,89,63,220,B,95.0,87.38095238,4.0,341,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
Y3mYtN9A_BPiz3DHX8868A,89115,34,36,99,B,95.0,86.25,4.5,4,-1,-1,2,0,-1,-1,-1,0,-1,1,1,-1,1,0,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,2,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
YkAcruXbhN6sHDXn0jcySw,89147,38,0,92,A,95.0,91.66666667,3.5,183,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,1,1,-1,1,1,-1,0,-1,3,-1,-1,-1,-1,-1,1,1
yie1IIw2dlfy5n6ywvHUvw,89178,23,45,47,A,95.0,94.09090909,3.5,108,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,1,0,-1,1,1,1,0,0,1,-1,0,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
JXvLE5CRN88sccZtNeMIrQ,89106,33,101,83,A,95.0,94.16666667,2.5,38,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,1,-1,1,0,-1,-1,0,-1,2,-1,0,0,-1,0,0,1,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
bUEc1ZDgfZPymHyUXEiiNg,89106,33,101,83,A,95.0,94.16666667,3.5,56,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,0,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
VpFUraD3fuFY9qCcvgMntA,89121,89,0,149,B,95.0,83.75,4.0,31,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
GClknRUsIYiT-PS0ICRzYg,89131,12,0,16,A,95.0,95.0,2.5,3,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,1,-1,-1,-1,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
MoaI-2jJCVoiSD0nCi2qdw,89121,22,36,42,A,95.0,92.5,4.0,34,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
SgSVJWgMwFteYyz4OlHu9Q,89117,48,8,115,A,95.0,91.92307692,4.5,277,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,1,1,0,1,-1,2,-1,-1,-1,-1,1,-1,1
4l1cmNrXBOLVUJR29MDp3A,89129,28,0,49,A,95.0,95.0,2.5,32,-1,-1,0,0,-1,-1,-1,1,0,1,0,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
YPCbxsAPYOo3kRMbhfxFzw,89129,28,0,49,A,95.0,95.0,2.5,18,-1,-1,0,0,-1,-1,-1,0,0,1,1,-1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gloqQrObDeVaL_o3hb35PQ,89129,28,0,49,A,95.0,95.0,2.0,20,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
AurgTYGyCItvvgFp9NQBag,89129,28,0,49,A,95.0,95.0,2.5,12,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
P4MSmTvAVeW3is2RORWosA,89129,28,0,49,A,95.0,95.0,2.5,25,-1,-1,0,0,-1,-1,3,0,0,1,0,-1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1
47Ce56CE_NnzdmCozdMQng,89121,11,2,24,A,95.0,90.0,4.5,3,-1,-1,0,1,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ZBPwZv0QFWF9QGyR7LbIsA,89123,167,279,403,B,95.0,87.0,3.5,126,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,0,-1,2,-1,-1,-1,1,1,-1,-1
tmHsUSpJX1UxroS-dGHlMg,89156,19,30,31,A,95.0,95.0,4.0,5,-1,-1,0,0,-1,-1,-1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,-1,1,1,-1,0,-1,0,-1,-1,1,1,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
w5LUtmw4G1KD7qAntqGd9w,89119,38,81,81,A,95.0,92.77777778,3.0,100,-1,-1,0,0,-1,1,-1,0,-1,1,1,-1,0,-1,0,-1,-1,0,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
zt9RLUIU32fZYOBh2L0NNQ,89123,84,126,185,B,95.0,89.28571429,3.5,69,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,0,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
OFNXLfKbnsh7zV6Iu3EbyA,89103,89,12,235,B,95.0,85.25,2.5,325,-1,-1,0,1,-1,-1,-1,1,0,1,2,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,0,-1,1,0,-1,1,1,2,1,1,1,-1,1,1,0,0,-1,3,-1,-1,-1,-1,1,-1,-1
VmspRdKauEargr8YX1oL-Q,89118,42,3,72,A,95.0,93.66666667,4.5,148,-1,-1,2,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,-1,1,1,1,-1,1,-1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,1,-1
D1J0-sFI1ul-9l3CwjvvwA,89104,67,72,113,B,95.0,83.75,3.5,5,-1,-1,0,0,-1,-1,-1,0,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3rj1qpgFvkRWtAka17mhEQ,89149,22,0,52,A,95.0,95.0,3.0,234,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,5,-1,-1,0,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,0,-1,-1,5,-1,-1,-1,-1,1,-1,1
DV13F0bhe55dV1AhwoO50g,89101,45,66,95,A,95.0,92.27272727,3.0,211,-1,2,2,1,-1,-1,3,1,0,1,1,-1,0,0,-1,-1,0,-1,1,0,-1,-1,1,0,1,3,-1,1,0,-1,0,1,2,0,-1,0,1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
1bALsE6aZE23mGV2WPxN_g,89103,27,0,57,A,95.0,95.0,4.0,129,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
OHFH6ALQqq35NiEbD1eXuw,89103,180,198,466,B,95.0,86.07142857,3.5,519,-1,-1,1,1,-1,2,-1,0,-1,1,1,-1,0,-1,1,-1,0,-1,-1,1,2,-1,-1,0,-1,1,0,0,0,-1,0,1,2,1,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,-1,1,-1,-1
JsAR0hNX-5zA-CMsYW4NLQ,89102,25,48,59,A,95.0,93.88888889,4.5,8,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,1,0,-1,0,-1,1,0,-1,1,1,1,0,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pRlO48w4GkWEPEYIH2tHsw,89113,10,15,19,A,95.0,95.0,3.0,65,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
HUWLnKD5LSZY134amUO2Rg,89146,99,73,202,A,94.375,90.0,4.0,256,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,1,1,-1,-1
rq5dgoksPHkJwJNQKlGQ7w,89145,41,6,94,A,95.0,93.18181818,4.0,832,-1,-1,0,2,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,1,0,-1,-1,2,1,-1,-1,-1,1,-1,0
FvC3W9E6rXUYx-cTxbnUiA,89101,19,24,44,B,95.0,88.33333333,3.0,33,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,0,-1,-1,-1,-1,0,1,0,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
87YsVbCN_kfzheY79Fzjkg,89102,33,33,72,A,95.0,95.0,4.0,209,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,2,-1,-1,1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1
qKn9nynsVYIST8rf6tEFRQ,89147,59,0,152,A,95.0,90.625,4.0,150,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,0,1,1,-1,1,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1
0w3BdEOxvwKTpypwbN5kiQ,89102,120,106,253,B,95.0,89.5,3.5,669,-1,-1,1,1,0,1,-1,0,-1,1,1,-1,0,-1,0,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,0,-1,1,0,0,0,-1,3,-1,-1,-1,-1,1,-1,1
hrNIDao4XnOhrv7aaFehTg,89148,40,51,58,A,95.0,95.0,3.5,163,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,0,2,0,0,1,-1,1,0,1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
nV2EI2KtETq3eLUZsK3NSQ,89106,23,45,53,A,95.0,91.0,3.5,5,-1,-1,2,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
stbX9rtRIpDF-VymOwHJ8w,89119,7,20,34,A,95.0,92.5,2.5,69,-1,-1,2,1,-1,-1,3,1,-1,1,3,-1,0,0,-1,-1,-1,-1,1,0,1,-1,1,1,2,1,-1,1,0,-1,0,1,3,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ve_qB9oxIbJfd-v7MImBlQ,89104,1,0,0,A,95.0,95.0,5.0,4,-1,-1,2,2,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,-1,1,-1,-1,0,0,-1,-1,2,-1,-1,-1,1,1,-1,1
OGQ_6nIn4QQL2U6t0XeHtA,89123,4,9,7,A,95.0,95.0,4.5,205,-1,-1,0,-1,-1,-1,-1,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
iIwMJdDuExGrOqkSAyPb9A,89147,57,84,124,A,95.0,92.5,3.0,99,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,1,-1,1,2,-1,-1,-1,-1,1,-1,-1
PB7Fc2yCSjrELsrBJWKCSA,89123,2,0,1,A,95.0,95.0,4.0,19,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1i9T1uoG_J3aRfprALvNGQ,89135,45,47,85,A,95.0,93.33333333,3.0,100,-1,-1,0,-1,-1,-1,-1,1,0,1,1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1
Oqqnw0Rz77sMDPHS_eN2aA,89117,28,40,51,A,95.0,95.0,4.0,85,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1
atVh8viqTj-sqDJ35tAYVg,89139,55,36,105,A,95.0,90.83333333,3.5,280,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,3,-1,-1,1,-1,1,-1,1,0,-1,1,1,1,0,1,1,-1,1,1,0,-1,-1,3,-1,1,-1,1,1,-1,-1
0K4tCSMV6BqFxOsgZFqfVw,89103,35,108,80,B,95.0,84.58333333,3.5,22,-1,-1,0,-1,-1,-1,-1,0,-1,1,2,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,0,2,0,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
x_L9NCBxx4Mb4cOnnRMibw,89130,21,0,24,A,95.0,92.5,4.0,12,-1,-1,2,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lt_ytMJKMQ3lpBDYaANreA,89145,52,134,129,A,95.0,92.33333333,3.0,42,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
CLthP1yn32xlBswIbsLIjQ,89103,53,42,121,A,95.0,91.66666667,3.5,96,-1,-1,2,1,0,1,-1,0,-1,1,1,-1,1,-1,0,-1,-1,-1,-1,1,3,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
vATbGMxLd9cZ3VY_GZAIJw,89103,42,3,68,A,95.0,94.09090909,3.5,10,-1,-1,2,0,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
qjyOjCHG9lOkZnAa8jIQ1g,89169,51,60,89,A,95.0,92.5,4.5,86,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,0,1,-1,1,-1,0,0,-1,0,1,1,1,-1,1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
pi4FLFEOn9AhNUxiLbBeHg,89103,34,36,89,A,95.0,92.5,4.0,202,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,-1,0,0,2,1,0,1,-1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ed47ZME7NcLTZeIBUYsdog,89135,7,21,15,A,95.0,95.0,3.5,320,-1,-1,0,1,-1,-1,-1,1,0,1,1,0,0,-1,-1,-1,0,-1,-1,1,0,-1,-1,0,-1,1,-1,0,0,-1,0,0,1,0,-1,1,-1,1,1,0,0,-1,-1,-1,1,-1,1,1,-1,-1
0jriM09IvPdCLgr509vbrQ,89135,23,6,20,A,95.0,95.0,4.5,32,-1,-1,1,-1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
xmeEyBVC5zN-FCX5qZviIQ,89102,83,153,192,A,95.0,91.0,3.0,71,-1,-1,0,1,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,1,0,-1,1,1,1,0,0,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
APkr8bzYE0xiePqmAqPzYg,89117,7,32,24,A,85.0,90.0,2.0,9,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,1,0,2,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
JXWDWoW4dDGcbaU2BQq8Og,89115,54,96,120,A,95.0,91.66666667,4.5,26,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
l4qomOr-2ZDOjWXSZXpzZg,89128,90,142,228,B,95.0,85.71428571,3.5,111,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,0,-1,2,-1,-1,-1,-1,-1,-1,1
4aAf2nAr86lcDHzqWSaYuQ,89122,58,117,119,A,95.0,92.69230769,3.5,93,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,1,0,2,0,0,1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
